,P-Africa,R-Africa,P-Asia,R-Asia,P-Europe,R-Europe,P-North America,R-North America,P-Oceania,R-Oceania,P-South America,R-South America
22600,,,,,0.5994,93.0,0.8591,88,,,,
22601,,,,,0.0258,88.0,0.7269,88,,,,
22602,,,,,0.0772,88.0,-0.0516,88,,,,
22603,,,,,0.0,88.0,0.7096,88,,,,
22604,,,,,0.7184,88.0,0.0,88,,,,
22605,,,,,0.5267,88.0,0.9589,87,,,,
22606,,,,,0.5719,88.0,0.5574,87,,,,
22607,,,,,0.9678,88.0,0.4404,87,,,,
22608,,,,,0.802,88.0,0.4404,87,,,,
22609,,,,,0.5267,88.0,0.0,87,,,,
22610,,,,,0.2732,88.0,0.8725,87,,,,
22611,,,,,0.8225,84.0,0.7506,86,,,,
22612,,,,,0.4019,84.0,0.9161,88,,,,
22613,,,,,0.4404,84.0,0.9274,88,,,,
22614,,,,,0.7579,84.0,0.7989,87,,,,
22615,,,,,-0.1619,84.0,0.7357,87,,,,
22616,,,,,0.8591,84.0,0.2023,87,,,,
22617,,,,,-0.34,84.0,0.3291,87,,,,
22618,,,,,0.7964,84.0,-0.3208,87,,,,
22619,,,,,0.7269,84.0,0.7402,87,,,,
22620,,,,,0.4019,84.0,0.743,87,,,,
22621,,,,,0.0,84.0,0.886,87,,,,
22622,,,,,0.2742,81.0,0.4939,90,,,,
22623,,,,,0.2732,86.0,0.7269,90,,,,
22624,,,,,0.7112,86.0,0.923,90,,,,
22625,,,,,0.8591,86.0,0.9661,90,,,,
22626,,,,,0.2263,86.0,0.7351,90,,,,
22627,,,,,0.6249,86.0,0.2924,90,,,,
22628,,,,,0.3612,86.0,0.8883,90,,,,
22629,,,,,0.901,86.0,0.4404,90,,,,
22630,,,,,0.4404,86.0,0.7003,90,,,,
22631,,,,,0.5574,86.0,0.0644,90,,,,
22632,,,,,0.6597,86.0,0.9349,90,,,,
22633,,,,,0.4404,86.0,0.7568,90,,,,
22634,,,,,0.8176,86.0,0.7003,90,,,,
22635,,,,,0.0,86.0,0.7184,90,,,,
22636,,,,,0.7184,86.0,0.8316,90,,,,
22637,,,,,0.7003,86.0,0.7415,90,,,,
22638,,,,,0.4404,86.0,0.5719,90,,,,
22639,,,,,0.8271,86.0,0.4767,90,,,,
22640,,,,,0.872,86.0,0.6883,90,,,,
22641,,,,,0.8519,85.0,0.0258,88,,,,
22642,,,,,0.3612,85.0,0.8311,88,,,,
22643,,,,,0.802,85.0,0.6597,88,,,,
22644,,,,,0.4404,85.0,0.7351,88,,,,
22645,,,,,0.743,85.0,0.9432,88,,,,
22646,,,,,0.8045,85.0,0.8704,88,,,,
22647,,,,,0.7574,85.0,0.8593,88,,,,
22648,,,,,0.4404,85.0,0.9061,88,,,,
22649,,,,,0.5267,85.0,0.7003,88,,,,
22650,,,,,-0.5719,85.0,0.7096,88,,,,
22651,,,,,0.8625,85.0,0.743,88,,,,
22652,,,,,0.6549,85.0,0.8862,88,,,,
22653,,,,,0.717,85.0,0.802,88,,,,
22654,,,,,0.9001,89.0,0.8519,88,,,,
22655,,,,,0.7096,89.0,0.8779,88,,,,
22656,,,,,0.6249,89.0,0.4767,88,,,,
22657,,,,,0.7964,89.0,0.7845,88,,,,
22658,,,,,0.8176,89.0,0.539,88,,,,
22659,,,,,0.8555,89.0,0.714,88,,,,
22660,,,,,0.0,89.0,-0.1027,84,,,,
22661,,,,,0.7579,89.0,0.8943,84,,,,
22662,,,,,0.8885,89.0,0.6369,84,,,,
22663,,,,,0.6808,89.0,0.4033,84,,,,
22664,,,,,0.6428,89.0,0.9423,90,,,,
22665,,,,,0.1154,89.0,0.8591,90,,,,
22666,,,,,0.25,88.0,0.8847,90,,,,
22667,,,,,0.743,88.0,0.7906,90,,,,
22668,,,,,0.4404,88.0,0.8765,90,,,,
22669,,,,,0.4404,88.0,0.836,90,,,,
22670,,,,,0.0,87.0,0.9306,90,,,,
22671,,,,,0.3612,87.0,0.8779,86,,,,
22672,,,,,0.3612,87.0,0.7996,86,,,,
22673,,,,,0.8176,87.0,0.8674,86,,,,
22674,,,,,0.8743,87.0,0.8126,86,,,,
22675,,,,,0.8957,87.0,0.5574,86,,,,
22676,,,,,0.802,87.0,0.7845,86,,,,
22677,,,,,0.0516,87.0,0.6369,86,,,,
22678,,,,,0.7269,87.0,0.7351,92,,,,
22679,,,,,0.6908,87.0,0.34,92,,,,
22680,,,,,0.836,87.0,0.5719,92,,,,
22681,,,,,0.0516,87.0,0.9093,92,,,,
22682,,,,,0.8625,92.0,0.7269,92,,,,
22683,,,,,0.9153,92.0,-0.1548,92,,,,
22684,,,,,0.7269,92.0,0.8553,92,,,,
22685,,,,,0.7579,92.0,0.8934,92,,,,
22686,,,,,0.5719,91.0,0.8832,92,,,,
22687,,,,,0.9217,91.0,0.5574,92,,,,
22688,,,,,0.8658,91.0,0.6124,92,,,,
22689,,,,,0.9136,89.0,0.0,92,,,,
22690,,,,,0.6124,89.0,0.128,92,,,,
22691,,,,,0.2732,89.0,0.4019,92,,,,
22692,,,,,0.8126,89.0,0.8537,92,,,,
22693,,,,,0.34,89.0,0.0,92,,,,
22694,,,,,0.6597,89.0,0.5994,92,,,,
22695,,,,,0.9517,88.0,0.5106,92,,,,
22696,,,,,0.8957,87.0,0.6115,92,,,,
22697,,,,,0.2732,87.0,0.5719,92,,,,
22698,,,,,0.875,87.0,0.5106,86,,,,
22699,,,,,0.8271,87.0,0.3612,86,,,,
22700,,,,,0.7684,87.0,0.8319,86,,,,
22701,,,,,0.872,87.0,0.6597,86,,,,
22702,,,,,0.8074,87.0,-0.1106,86,,,,
22703,,,,,0.8381,87.0,0.296,86,,,,
22704,,,,,0.3182,87.0,0.6002,86,,,,
22705,,,,,0.8649,87.0,0.2263,86,,,,
22706,,,,,0.8402,87.0,0.743,86,,,,
22707,,,,,0.7845,91.0,0.2023,86,,,,
22708,,,,,0.7783,91.0,0.8658,86,,,,
22709,,,,,0.9217,91.0,0.8591,86,,,,
22710,,,,,0.0,91.0,0.7717,86,,,,
22711,,,,,0.0,91.0,0.8779,86,,,,
22712,,,,,0.6603,91.0,0.1027,93,,,,
22713,,,,,0.5106,91.0,0.6908,93,,,,
22714,,,,,0.3804,91.0,0.875,93,,,,
22715,,,,,0.7269,91.0,0.8591,93,,,,
22716,,,,,0.4767,91.0,0.7717,93,,,,
22717,,,,,0.2732,91.0,0.5423,92,,,,
22718,,,,,0.928,91.0,0.4939,92,,,,
22719,,,,,0.5994,91.0,0.0,94,,,,
22720,,,,,0.7506,91.0,0.7906,94,,,,
22721,,,,,0.7783,89.0,0.8068,94,,,,
22722,,,,,0.2732,89.0,0.7269,94,,,,
22723,,,,,0.5647,89.0,0.8016,94,,,,
22724,,,,,0.8024,89.0,0.6597,94,,,,
22725,,,,,0.802,89.0,0.9638,94,,,,
22726,,,,,0.4497,88.0,0.6369,94,,,,
22727,,,,,0.0,88.0,0.91,94,,,,
22728,,,,,0.0,88.0,0.8853,94,,,,
22729,,,,,0.851,88.0,0.6416,94,,,,
22730,,,,,0.5106,88.0,0.8537,94,,,,
22731,,,,,0.0,88.0,0.8251,93,,,,
22732,,,,,0.8735,88.0,0.9526,93,,,,
22733,,,,,0.8807,88.0,0.9195,93,,,,
22734,,,,,0.634,88.0,0.5574,93,,,,
22735,,,,,0.8505,88.0,0.4118,92,,,,
22736,,,,,0.7269,88.0,0.7579,92,,,,
22737,,,,,0.7579,88.0,0.4588,92,,,,
22738,,,,,0.7845,88.0,0.4404,92,,,,
22739,,,,,0.4404,88.0,0.8519,92,,,,
22740,,,,,0.7096,88.0,0.8807,92,,,,
22741,,,,,0.891,92.0,0.8822,92,,,,
22742,,,,,0.6858,92.0,0.8402,92,,,,
22743,,,,,0.7579,92.0,0.9468,92,,,,
22744,,,,,0.2023,92.0,0.3832,92,,,,
22745,,,,,0.908,92.0,0.9217,92,,,,
22746,,,,,0.2732,92.0,0.8689,92,,,,
22747,,,,,0.7269,92.0,0.8834,92,,,,
22748,,,,,0.3384,92.0,0.0232,92,,,,
22749,,,,,0.8271,92.0,0.4404,92,,,,
22750,,,,,0.7096,92.0,0.8689,92,,,,
22751,,,,,0.3182,83.0,0.8176,92,,,,
22752,,,,,0.4588,83.0,0.6705,92,,,,
22753,,,,,0.25,82.0,0.5927,87,,,,
22754,,,,,-0.4588,82.0,0.7906,87,,,,
22755,,,,,0.0,82.0,0.6597,87,,,,
22756,,,,,0.0516,82.0,0.4767,87,,,,
22757,,,,,-0.5806,82.0,0.6801,87,,,,
22758,,,,,0.0,81.0,0.8687,87,,,,
22759,,,,,0.6124,81.0,0.6705,87,,,,
22760,,,,,-0.4215,81.0,0.0,87,,,,
22761,,,,,0.4417,80.0,0.8074,87,,,,
22762,,,,,-0.2263,80.0,0.6369,87,,,,
22763,,,,,0.9081,99.0,0.4939,87,,,,
22764,,,,,0.9565,95.0,-0.0267,87,,,,
22765,,,,,0.9017,88.0,0.4588,87,,,,
22766,,,,,0.0,88.0,0.2263,87,,,,
22767,,,,,0.9524,88.0,0.5574,87,,,,
22768,,,,,0.4767,88.0,0.802,87,,,,
22769,,,,,0.8934,88.0,0.0,87,,,,
22770,,,,,0.7351,88.0,0.9765,85,,,,
22771,,,,,0.4404,88.0,0.8074,85,,,,
22772,,,,,0.6542,88.0,0.9455,85,,,,
22773,,,,,0.8316,90.0,0.7184,85,,,,
22774,,,,,0.4215,90.0,0.8778,85,,,,
22775,,,,,0.2732,90.0,0.5859,85,,,,
22776,,,,,0.8074,90.0,0.8625,85,,,,
22777,,,,,0.6316,90.0,0.9794,85,,,,
22778,,,,,0.8555,90.0,0.2289,85,,,,
22779,,,,,0.0,90.0,0.5574,85,,,,
22780,,,,,0.7845,90.0,0.4588,85,,,,
22781,,,,,0.802,90.0,0.6597,85,,,,
22782,,,,,0.0,90.0,0.7964,94,,,,
22783,,,,,-0.4215,90.0,0.9349,94,,,,
22784,,,,,0.7845,90.0,0.9581,94,,,,
22785,,,,,0.0,90.0,0.885,94,,,,
22786,,,,,0.836,90.0,0.9081,94,,,,
22787,,,,,-0.4215,90.0,0.9779,94,,,,
22788,,,,,0.4215,90.0,0.6597,94,,,,
22789,,,,,0.8225,89.0,0.7227,94,,,,
22790,,,,,0.7845,89.0,0.7184,94,,,,
22791,,,,,0.743,89.0,0.9241,94,,,,
22792,,,,,0.6369,89.0,0.9485,94,,,,
22793,,,,,0.6474,89.0,-0.0516,93,,,,
22794,,,,,0.1531,89.0,0.705,93,,,,
22795,,,,,0.7506,89.0,0.6946,93,,,,
22796,,,,,0.8625,89.0,0.891,93,,,,
22797,,,,,0.8442,89.0,0.9336,93,,,,
22798,,,,,0.7184,89.0,0.8176,93,,,,
22799,,,,,0.6527,89.0,0.9255,93,,,,
22800,,,,,0.4588,89.0,0.5719,90,,,,
22801,,,,,0.6369,89.0,0.3818,90,,,,
22802,,,,,0.3818,89.0,0.8006,90,,,,
22803,,,,,0.7047,89.0,0.7389,90,,,,
22804,,,,,-0.4215,89.0,0.8807,90,,,,
22805,,,,,0.296,89.0,0.4588,90,,,,
22806,,,,,0.5267,89.0,0.765,90,,,,
22807,,,,,-0.3818,89.0,0.8591,90,,,,
22808,,,,,0.8074,89.0,0.128,90,,,,
22809,,,,,0.2748,89.0,0.6124,90,,,,
22810,,,,,0.0,89.0,0.743,90,,,,
22811,,,,,0.5106,89.0,0.34,90,,,,
22812,,,,,0.0,89.0,0.7351,90,,,,
22813,,,,,0.3392,89.0,0.7964,88,,,,
22814,,,,,0.4215,89.0,-0.3919,88,,,,
22815,,,,,0.0,89.0,0.9357,88,,,,
22816,,,,,0.0,89.0,0.5563,88,,,,
22817,,,,,0.296,89.0,0.0,88,,,,
22818,,,,,0.4588,89.0,0.0,88,,,,
22819,,,,,0.4939,89.0,0.9118,88,,,,
22820,,,,,0.765,89.0,0.2263,88,,,,
22821,,,,,0.4215,89.0,0.0,88,,,,
22822,,,,,0.1469,89.0,0.5267,88,,,,
22823,,,,,0.4404,89.0,0.8658,88,,,,
22824,,,,,0.0,89.0,0.296,88,,,,
22825,,,,,-0.2449,82.0,0.4404,88,,,,
22826,,,,,-0.128,82.0,0.6908,88,,,,
22827,,,,,-0.5423,81.0,0.0,88,,,,
22828,,,,,-0.4588,81.0,0.8164,88,,,,
22829,,,,,-0.7506,81.0,0.8807,93,,,,
22830,,,,,-0.1531,81.0,0.0516,93,,,,
22831,,,,,-0.128,81.0,0.891,93,,,,
22832,,,,,-0.507,81.0,0.6597,93,,,,
22833,,,,,-0.2023,80.0,0.9442,93,,,,
22834,,,,,0.25,80.0,0.4215,93,,,,
22835,,,,,0.6597,94.0,0.3182,93,,,,
22836,,,,,0.34,90.0,0.7351,93,,,,
22837,,,,,0.802,90.0,0.891,93,,,,
22838,,,,,0.0,90.0,0.9239,93,,,,
22839,,,,,0.8442,90.0,0.4404,93,,,,
22840,,,,,0.4019,90.0,0.8519,90,,,,
22841,,,,,0.4215,90.0,0.9366,90,,,,
22842,,,,,0.91,90.0,0.8495,90,,,,
22843,,,,,0.34,90.0,0.4767,90,,,,
22844,,,,,0.7096,90.0,0.4588,90,,,,
22845,,,,,0.631,91.0,-0.2617,89,,,,
22846,,,,,0.6908,91.0,0.8126,89,,,,
22847,,,,,0.7351,91.0,0.8271,89,,,,
22848,,,,,0.4404,91.0,0.6369,89,,,,
22849,,,,,0.8074,91.0,0.0,89,,,,
22850,,,,,0.5574,91.0,0.6486,89,,,,
22851,,,,,0.5106,91.0,0.3612,89,,,,
22852,,,,,0.9567,91.0,-0.4522,89,,,,
22853,,,,,0.9701,91.0,0.1621,89,,,,
22854,,,,,0.7717,88.0,0.2594,85,,,,
22855,,,,,0.4404,88.0,0.8481,85,,,,
22856,,,,,0.3818,88.0,0.5106,85,,,,
22857,,,,,0.802,88.0,0.5859,85,,,,
22858,,,,,0.8555,88.0,0.2846,85,,,,
22859,,,,,0.7003,88.0,0.2263,85,,,,
22860,,,,,0.4404,88.0,0.9477,85,,,,
22861,,,,,0.6705,88.0,0.34,85,,,,
22862,,,,,0.5719,88.0,-0.1012,85,,,,
22863,,,,,0.128,88.0,0.5719,87,,,,
22864,,,,,0.5106,88.0,0.3612,87,,,,
22865,,,,,0.6597,88.0,0.8271,87,,,,
22866,,,,,0.2023,89.0,0.765,87,,,,
22867,,,,,0.7184,89.0,0.0772,87,,,,
22868,,,,,0.3566,89.0,0.8689,86,,,,
22869,,,,,0.9477,89.0,0.8126,86,,,,
22870,,,,,0.9085,89.0,-0.4215,86,,,,
22871,,,,,0.4767,89.0,0.7089,86,,,,
22872,,,,,0.6124,89.0,0.0,86,,,,
22873,,,,,0.9379,89.0,0.1901,86,,,,
22874,,,,,0.0772,89.0,0.296,86,,,,
22875,,,,,0.0,89.0,0.7096,86,,,,
22876,,,,,0.7717,89.0,0.7469,86,,,,
22877,,,,,0.7906,89.0,0.2023,85,,,,
22878,,,,,0.8658,89.0,0.4588,85,,,,
22879,,,,,0.4939,89.0,0.4404,85,,,,
22880,,,,,-0.0772,86.0,0.4404,85,,,,
22881,,,,,0.5267,86.0,0.4588,85,,,,
22882,,,,,0.7845,86.0,0.5423,85,,,,
22883,,,,,0.296,86.0,0.9022,85,,,,
22884,,,,,0.8225,86.0,-0.4404,85,,,,
22885,,,,,0.3612,86.0,0.8689,85,,,,
22886,,,,,0.3612,86.0,0.0,85,,,,
22887,,,,,0.8074,86.0,0.0,85,,,,
22888,,,,,0.2732,86.0,-0.2732,85,,,,
22889,,,,,0.7579,86.0,0.7073,85,,,,
22890,,,,,-0.2263,86.0,0.8658,85,,,,
22891,,,,,0.765,86.0,-0.5859,85,,,,
22892,,,,,0.4404,86.0,0.4767,85,,,,
22893,,,,,0.872,86.0,0.0,85,,,,
22894,,,,,0.743,86.0,0.3716,87,,,,
22895,,,,,0.2263,91.0,0.0,87,,,,
22896,,,,,0.743,91.0,0.4215,87,,,,
22897,,,,,0.9153,91.0,0.7096,87,,,,
22898,,,,,0.4767,91.0,0.8146,87,,,,
22899,,,,,0.7906,91.0,0.7269,87,,,,
22900,,,,,0.7096,91.0,0.6597,87,,,,
22901,,,,,-0.0258,91.0,0.7717,87,,,,
22902,,,,,0.8074,91.0,0.0,87,,,,
22903,,,,,0.0,91.0,0.0,87,,,,
22904,,,,,0.8856,91.0,0.6605,87,,,,
22905,,,,,0.7783,91.0,0.0,87,,,,
22906,,,,,0.6369,86.0,0.765,87,,,,
22907,,,,,-0.2023,86.0,0.7096,87,,,,
22908,,,,,0.0,86.0,0.91,87,,,,
22909,,,,,0.4404,86.0,0.6369,87,,,,
22910,,,,,0.7269,86.0,0.9186,87,,,,
22911,,,,,-0.8402,85.0,0.8349,87,,,,
22912,,,,,0.4939,85.0,0.5994,87,,,,
22913,,,,,0.8481,85.0,0.743,86,,,,
22914,,,,,0.4404,91.0,0.7351,92,,,,
22915,,,,,0.8979,91.0,0.5927,92,,,,
22916,,,,,0.9602,91.0,-0.1531,92,,,,
22917,,,,,0.4588,91.0,0.9161,92,,,,
22918,,,,,0.8519,91.0,0.8479,92,,,,
22919,,,,,0.9273,91.0,0.9273,92,,,,
22920,,,,,0.3182,91.0,0.7184,92,,,,
22921,,,,,-0.1901,91.0,0.8658,92,,,,
22922,,,,,0.8402,91.0,0.6478,92,,,,
22923,,,,,0.7351,91.0,0.872,92,,,,
22924,,,,,0.8728,91.0,0.3818,87,,,,
22925,,,,,0.3182,91.0,0.8258,87,,,,
22926,,,,,0.4019,91.0,-0.2023,87,,,,
22927,,,,,0.9529,91.0,0.5499,87,,,,
22928,,,,,0.9393,92.0,0.8983,87,,,,
22929,,,,,0.8201,92.0,0.7845,87,,,,
22930,,,,,0.8775,92.0,0.765,87,,,,
22931,,,,,0.0,92.0,0.936,87,,,,
22932,,,,,0.5574,91.0,0.3612,87,,,,
22933,,,,,0.9153,91.0,0.7096,87,,,,
22934,,,,,0.967,91.0,0.2382,87,,,,
22935,,,,,0.7389,91.0,0.9403,91,,,,
22936,,,,,0.7579,93.0,0.8928,91,,,,
22937,,,,,0.8176,93.0,0.7261,91,,,,
22938,,,,,-0.6249,93.0,-0.3849,91,,,,
22939,,,,,0.7734,93.0,0.5719,91,,,,
22940,,,,,0.4404,93.0,0.9319,91,,,,
22941,,,,,-0.1406,93.0,0.8625,91,,,,
22942,,,,,0.8672,93.0,0.836,91,,,,
22943,,,,,0.4939,93.0,0.8316,91,,,,
22944,,,,,0.6249,93.0,0.886,91,,,,
22945,,,,,0.9382,93.0,0.9578,91,,,,
22946,,,,,0.8758,93.0,0.0,87,,,,
22947,,,,,0.7003,93.0,0.0,87,,,,
22948,,,,,0.4939,93.0,0.8885,87,,,,
22949,,,,,0.3071,93.0,0.4404,87,,,,
22950,,,,,0.8528,93.0,0.3612,87,,,,
22951,,,,,0.9413,93.0,0.0,87,,,,
22952,,,,,-0.0258,83.0,0.4939,87,,,,
22953,,,,,0.3182,83.0,0.1655,86,,,,
22954,,,,,-0.5499,83.0,0.6997,86,,,,
22955,,,,,0.6486,83.0,0.7506,86,,,,
22956,,,,,0.9253,88.0,0.8934,86,,,,
22957,,,,,0.4404,88.0,0.4404,86,,,,
22958,,,,,0.6652,88.0,0.3182,86,,,,
22959,,,,,0.9312,88.0,0.2382,86,,,,
22960,,,,,0.9517,87.0,0.34,86,,,,
22961,,,,,0.4588,87.0,0.7096,86,,,,
22962,,,,,0.5106,87.0,0.6808,86,,,,
22963,,,,,0.9081,87.0,0.6486,86,,,,
22964,,,,,0.7003,88.0,0.4939,86,,,,
22965,,,,,0.4019,88.0,0.7783,85,,,,
22966,,,,,0.0,88.0,0.8316,85,,,,
22967,,,,,0.0,88.0,0.7003,85,,,,
22968,,,,,0.431,88.0,0.0,84,,,,
22969,,,,,0.7269,88.0,0.8176,84,,,,
22970,,,,,0.4767,88.0,0.0,84,,,,
22971,,,,,0.872,88.0,0.7845,84,,,,
22972,,,,,0.0,88.0,0.5927,84,,,,
22973,,,,,0.8519,89.0,-0.1531,87,,,,
22974,,,,,0.0772,89.0,0.5008,87,,,,
22975,,,,,0.5719,89.0,0.1779,87,,,,
22976,,,,,0.8316,89.0,0.5574,87,,,,
22977,,,,,0.5719,89.0,0.2732,87,,,,
22978,,,,,0.7227,89.0,0.4404,87,,,,
22979,,,,,0.1531,89.0,0.0,87,,,,
22980,,,,,0.5267,89.0,-0.0772,87,,,,
22981,,,,,0.4404,89.0,0.6059,87,,,,
22982,,,,,0.4404,89.0,0.8753,87,,,,
22983,,,,,0.743,89.0,0.8402,87,,,,
22984,,,,,0.765,89.0,0.9398,92,,,,
22985,,,,,0.7003,89.0,0.9062,92,,,,
22986,,,,,0.2023,89.0,0.9169,92,,,,
22987,,,,,0.5574,89.0,0.9565,91,,,,
22988,,,,,0.8793,89.0,0.9287,91,,,,
22989,,,,,0.9246,89.0,0.9705,91,,,,
22990,,,,,0.826,89.0,0.9432,91,,,,
22991,,,,,0.8591,89.0,0.8847,91,,,,
22992,,,,,0.8225,89.0,0.5719,91,,,,
22993,,,,,0.8834,90.0,0.6597,91,,,,
22994,,,,,0.9081,90.0,0.8658,91,,,,
22995,,,,,0.4215,90.0,0.6908,91,,,,
22996,,,,,0.7906,90.0,0.93,91,,,,
22997,,,,,-0.0258,90.0,0.7783,91,,,,
22998,,,,,0.1779,90.0,0.8316,91,,,,
22999,,,,,0.5563,90.0,0.2263,88,,,,
23000,,,,,0.6124,90.0,0.5859,88,,,,
23001,,,,,-0.0267,90.0,0.5647,88,,,,
23002,,,,,0.128,90.0,0.5563,88,,,,
23003,,,,,0.8316,90.0,0.802,88,,,,
23004,,,,,0.7096,90.0,0.4404,88,,,,
23005,,,,,0.9209,90.0,0.4404,88,,,,
23006,,,,,0.6369,90.0,0.7717,87,,,,
23007,,,,,0.34,90.0,0.4215,87,,,,
23008,,,,,0.2023,90.0,0.765,87,,,,
23009,,,,,0.7717,91.0,0.4019,87,,,,
23010,,,,,0.2682,91.0,0.926,87,,,,
23011,,,,,0.0,91.0,0.7579,87,,,,
23012,,,,,0.8176,91.0,0.0,87,,,,
23013,,,,,0.8779,91.0,0.93,87,,,,
23014,,,,,0.7717,91.0,0.836,87,,,,
23015,,,,,0.6124,91.0,0.9041,86,,,,
23016,,,,,0.6705,91.0,0.8779,86,,,,
23017,,,,,0.7717,91.0,0.1621,86,,,,
23018,,,,,0.3182,87.0,0.8765,86,,,,
23019,,,,,-0.5778,87.0,0.4767,89,,,,
23020,,,,,0.9127,87.0,0.5256,89,,,,
23021,,,,,0.8885,87.0,0.3071,89,,,,
23022,,,,,0.6124,87.0,0.1786,89,,,,
23023,,,,,0.9017,87.0,-0.0772,89,,,,
23024,,,,,0.0,87.0,0.0,89,,,,
23025,,,,,0.8713,87.0,0.5106,89,,,,
23026,,,,,0.5574,87.0,0.34,88,,,,
23027,,,,,0.6124,87.0,0.7717,88,,,,
23028,,,,,0.5994,87.0,0.4404,88,,,,
23029,,,,,0.698,87.0,0.3818,88,,,,
23030,,,,,0.7269,87.0,0.7003,88,,,,
23031,,,,,0.0,89.0,0.5719,88,,,,
23032,,,,,0.7351,89.0,0.0258,88,,,,
23033,,,,,0.7351,89.0,0.0,84,,,,
23034,,,,,0.743,89.0,-0.0276,84,,,,
23035,,,,,0.5719,89.0,0.4019,84,,,,
23036,,,,,0.296,89.0,-0.296,84,,,,
23037,,,,,0.7783,89.0,0.5574,84,,,,
23038,,,,,0.8126,89.0,-0.0772,84,,,,
23039,,,,,0.1779,89.0,0.7783,84,,,,
23040,,,,,0.7351,89.0,0.5574,84,,,,
23041,,,,,0.4019,89.0,-0.3553,84,,,,
23042,,,,,0.743,89.0,0.8885,84,,,,
23043,,,,,0.7184,89.0,-0.4867,84,,,,
23044,,,,,0.0,89.0,0.296,84,,,,
23045,,,,,0.4404,89.0,0.6908,84,,,,
23046,,,,,0.6369,89.0,0.3182,84,,,,
23047,,,,,0.6597,89.0,0.6124,84,,,,
23048,,,,,0.7184,90.0,0.9695,92,,,,
23049,,,,,0.4939,90.0,0.5719,92,,,,
23050,,,,,0.7096,90.0,0.323,92,,,,
23051,,,,,0.8225,90.0,0.0573,92,,,,
23052,,,,,0.8846,90.0,0.3506,92,,,,
23053,,,,,0.5859,90.0,0.0,83,,,,
23054,,,,,0.7351,90.0,0.0,83,,,,
23055,,,,,0.9479,90.0,0.0,83,,,,
23056,,,,,0.6249,90.0,-0.1372,83,,,,
23057,,,,,0.1154,90.0,0.0,83,,,,
23058,,,,,0.8402,90.0,0.0,83,,,,
23059,,,,,0.9464,90.0,0.4588,82,,,,
23060,,,,,0.7845,90.0,0.0,82,,,,
23061,,,,,0.8748,90.0,0.0,82,,,,
23062,,,,,0.9044,90.0,0.8957,88,,,,
23063,,,,,0.7876,89.0,0.5574,88,,,,
23064,,,,,0.8479,89.0,0.6486,88,,,,
23065,,,,,0.9186,89.0,0.9145,88,,,,
23066,,,,,0.8885,89.0,0.9531,88,,,,
23067,,,,,0.8555,89.0,-0.3722,88,,,,
23068,,,,,0.9042,89.0,0.4404,88,,,,
23069,,,,,0.7645,89.0,0.6486,88,,,,
23070,,,,,0.7845,89.0,0.8061,88,,,,
23071,,,,,0.802,90.0,0.5499,88,,,,
23072,,,,,0.807,90.0,0.765,88,,,,
23073,,,,,0.8779,90.0,0.6597,88,,,,
23074,,,,,0.09,90.0,0.8316,88,,,,
23075,,,,,0.2263,90.0,0.4767,88,,,,
23076,,,,,0.9081,90.0,0.8481,88,,,,
23077,,,,,0.8402,89.0,0.1531,88,,,,
23078,,,,,0.836,89.0,0.7096,88,,,,
23079,,,,,0.5719,89.0,0.9664,88,,,,
23080,,,,,0.8625,91.0,0.4588,88,,,,
23081,,,,,0.9081,91.0,0.5267,93,,,,
23082,,,,,0.7269,91.0,0.1531,93,,,,
23083,,,,,0.0,91.0,0.9136,93,,,,
23084,,,,,0.6486,91.0,0.9162,93,,,,
23085,,,,,0.4767,91.0,0.3182,93,,,,
23086,,,,,0.5994,91.0,0.8481,93,,,,
23087,,,,,0.1437,91.0,0.6908,93,,,,
23088,,,,,0.4215,91.0,0.6369,93,,,,
23089,,,,,0.8834,91.0,0.5267,93,,,,
23090,,,,,0.7579,91.0,0.0,93,,,,
23091,,,,,0.5994,91.0,0.5994,93,,,,
23092,,,,,0.2732,91.0,0.9287,93,,,,
23093,,,,,0.836,92.0,0.8658,93,,,,
23094,,,,,0.3182,92.0,0.624,93,,,,
23095,,,,,0.7645,92.0,0.9313,93,,,,
23096,,,,,0.9485,92.0,0.6705,93,,,,
23097,,,,,0.4404,86.0,0.7506,93,,,,
23098,,,,,0.0,86.0,0.872,88,,,,
23099,,,,,0.5719,86.0,0.2382,88,,,,
23100,,,,,-0.2732,86.0,0.0,88,,,,
23101,,,,,-0.3612,86.0,0.4404,88,,,,
23102,,,,,0.4497,86.0,0.0,88,,,,
23103,,,,,0.34,86.0,0.0,88,,,,
23104,,,,,0.7269,86.0,-0.4767,88,,,,
23105,,,,,0.2975,86.0,0.3818,88,,,,
23106,,,,,0.802,86.0,0.5423,88,,,,
23107,,,,,0.8591,86.0,0.431,88,,,,
23108,,,,,0.0,86.0,0.4939,88,,,,
23109,,,,,0.0,86.0,0.8834,88,,,,
23110,,,,,-0.4215,86.0,0.1027,84,,,,
23111,,,,,0.6858,86.0,0.3182,84,,,,
23112,,,,,0.0129,86.0,0.7269,84,,,,
23113,,,,,0.6597,86.0,0.7645,84,,,,
23114,,,,,0.9578,92.0,0.25,84,,,,
23115,,,,,0.9335,92.0,0.7184,84,,,,
23116,,,,,0.3832,92.0,0.1901,84,,,,
23117,,,,,-0.4215,91.0,0.5023,84,,,,
23118,,,,,0.7964,91.0,0.4019,84,,,,
23119,,,,,0.7796,91.0,0.91,84,,,,
